RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearEx,DoorType,StNo,HaulNo,Year,Month,Day,TimeShot,DepthStratum,HaulDur,DayNight,ShootLat,ShootLong,HaulLat,HaulLong,StatRec,HaulVal,HydroStNo,StdSpecRecCode,BySpecRecCode,DataType,Netopening,Rigging,Tickler,Distance,Warplngt,Warpdia,WarpDen,DoorSurface,DoorWgt,DoorSpread,WingSpread,Buoyancy,KiteDim,WgtGroundRope,TowDir,GroundSpeed,SpeedWater,SurCurDir,SurCurSpeed,BotCurDir,BotCurSpeed,WindDir,WindSpeed,SwellDir,SwellHeight,SurTemp,BotTemp,SurSal,BotSal,ThermoCline,ThClineDepth,CodendMesh,SecchiDepth,Turbidity,TidePhase,TideSpeed,PelSampType,MinTrawlDepth,MaxTrawlDepth,meanLong,meanLat,BeamWidth,SweptAreaDSKM2,SweptAreaWSKM2,SweptAreaBWKM2,Flag_SweptAreaDSKM2,Flag_SweptAreaWSKM2,Flag_SweptAreaBWKM2,Depth_gam,DateofCalculation
HH,NS-IBTS,3,GB,74E9,GOV,50,NA,P,191,66,2003,9,2,929,NA,30,D,58.4667,3.8667,58.45,3.9167,45F3,V,191,1,1,C,4.2,NA,NA,3461.109,610,24,NA,4.5,1400,92,21.62691,175,0.7,210,125,NA,-9,NA,-9,NA,-9,210,12,210,0.9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8917,58.45835,NA,0.3174613,0.0782285,NA,NA,NA,NA,166,20213009
HH,NS-IBTS,3,GB,74E9,GOV,50,NA,P,205,73,2003,9,4,529,NA,30,D,56.5833,6.9500,56.6,6.9,42F6,V,205,1,1,C,4.9,NA,NA,3590.828,229,24,NA,4.5,1400,71,19.41798,175,0.7,210,287,NA,-9,NA,-9,NA,-9,310,15,310,0.9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.925,56.59165,NA,0.2542086,0.06672726,NA,NA,NA,NA,41,20213009
HH,NS-IBTS,3,GB,74E9,GOV,50,NA,P,206,74,2003,9,4,1050,NA,30,D,55.6833,6.7500,55.6667,6.8,40F6,I,206,1,1,C,5,NA,NA,3648.501,214,24,NA,4.5,1400,67,19.34729,175,0.7,210,120,NA,-9,NA,-9,NA,-9,300,10,310,0.6,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.775,55.675,NA,0.2444496,0.07058862,NA,NA,NA,NA,37,20213009
HH,NS-IBTS,3,GB,74E9,GOV,50,NA,P,207,75,2003,9,4,1255,NA,30,D,55.6333,7.1667,55.6,7.1833,40F7,V,207,1,1,C,5.2,NA,NA,3852.191,183,24,NA,4.5,1400,66,19.20592,175,0.7,210,141,NA,-9,NA,-9,NA,-9,300,5,310,0.3,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.175,55.61665,NA,0.2538834,0.06829543,NA,NA,NA,NA,29,20213009
HH,NS-IBTS,3,GB,74E9,GOV,50,NA,P,192,67,2003,9,2,1350,NA,30,D,58.2667,2.7000,58.2333,2.7167,45F2,V,192,1,1,C,-9,NA,NA,3847.254,366,24,NA,4.5,1400,85,19.96579,175,0.7,210,178,NA,-9,NA,-9,NA,-9,300,15,290,0.9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.70835,58.25,NA,0.3264262,0.07744627,NA,NA,NA,NA,72,20213009
HH,NS-IBTS,3,DK,26D4,GOV,60,S,P,82,41,2003,9,8,1656,NA,30,D,51.8054,3.5943,51.82,3.6373,32F3,V,NA,1,1,R,6.3,NA,NA,3333.6,170,20,2,4.5,1250,63,19.86005,172,0.7,NA,61,3.6,3.7,NA,-9,NA,-9,7,7,NA,2,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6158,51.8127,NA,0.212466,0.06285953,NA,NA,NA,NA,23,20213009
HH,NS-IBTS,3,GB,74E9,GOV,50,NA,P,200,69,2003,9,3,445,NA,30,N,58.1000,4.7667,58.0833,4.8167,45F4,V,200,1,1,C,4.1,NA,NA,3486.657,594,24,NA,4.5,1400,92,21.45019,175,0.7,210,102,NA,-9,NA,-9,NA,-9,315,15,320,0.9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7917,58.09165,NA,0.3198118,0.07812464,NA,NA,NA,NA,156,20213009
HH,NS-IBTS,3,GB,74E9,GOV,50,NA,P,201,70,2003,9,3,733,NA,30,D,57.7500,5.2167,57.7167,5.1833,44F5,V,201,1,1,C,-9,NA,NA,4208.754,473,24,NA,4.5,1400,87,20.54895,175,0.7,210,218,NA,-9,NA,-9,NA,-9,315,14,320,0.9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,57.73335,NA,0.3654186,0.08930246,NA,NA,NA,NA,105,20213009
HH,NS-IBTS,3,GB,74E9,GOV,50,NA,P,193,68,2003,9,2,1746,NA,30,D,57.7333,3.4833,57.7333,3.55,44F3,V,193,1,1,C,-9,NA,NA,3973.426,336,24,NA,4.5,1400,83,19.85976,175,0.7,210,78,NA,-9,NA,-9,NA,-9,270,20,270,0.9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.51665,57.7333,NA,0.3286375,0.07888219,NA,NA,NA,NA,66,20213009
HH,NS-IBTS,3,GB,74E9,GOV,50,NA,P,203,72,2003,9,3,1648,NA,30,D,56.7667,5.6667,56.7667,5.7333,42F5,V,203,1,1,C,4.7,NA,NA,4072.703,290,24,NA,4.5,1400,79,19.66538,175,0.7,210,98,NA,-9,NA,-9,NA,-9,310,18,310,0.9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,56.7667,NA,0.3206314,0.07881793,NA,NA,NA,NA,55,20213009
HH,NS-IBTS,3,GB,74E9,GOV,50,NA,P,102,37,2003,8,19,1326,NA,30,D,54.9167,-0.3000,54.8833,-0.2667,38E9,V,102,1,1,C,4.9,NA,NA,4288.185,366,24,NA,4.5,1400,78,20.01881,175,0.7,210,159,NA,-9,NA,-9,NA,-9,270,22,270,1.2,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.28335,54.9,NA,0.333912,0.0868272,NA,NA,NA,NA,75,20213009
HH,NS-IBTS,3,GB,74E9,GOV,50,NA,P,109,38,2003,8,20,647,NA,30,D,56.5667,-0.3833,56.6,-0.4167,42E9,V,109,1,1,C,4.6,NA,NA,4238.169,381,24,NA,4.5,1400,83,20.03648,175,0.7,210,329,NA,-9,NA,-9,NA,-9,270,16,280,1.2,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4,56.58335,NA,0.3511014,0.08595652,NA,NA,NA,NA,76,20213009
HH,NS-IBTS,3,GB,74E9,GOV,50,NA,P,110,39,2003,8,20,1034,NA,30,D,57.0833,-0.2833,57.0667,-0.2333,43E9,V,110,1,1,C,4.5,NA,NA,3551.518,396,24,NA,4.5,1400,84,20.14251,175,0.7,210,128,NA,-9,NA,-9,NA,-9,270,10,280,0.9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2583,57.075,NA,0.2974511,0.07272509,NA,NA,NA,NA,82,20213009
HH,NS-IBTS,3,GB,74E9,GOV,50,NA,P,111,40,2003,8,20,1348,NA,30,D,56.8167,0.3333,56.7833,0.3833,42F0,V,111,1,1,C,4.5,NA,NA,4813.068,411,24,NA,4.5,1400,86,20.16018,175,0.7,210,131,NA,-9,NA,-9,NA,-9,270,12,270,0.9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3583,56.8,NA,0.4129878,0.09879256,NA,NA,NA,NA,83,20213009
HH,NS-IBTS,3,GB,74E9,GOV,50,NA,P,118,41,2003,8,21,552,NA,30,D,55.9000,0.0333,55.8667,0.0333,40F0,V,118,1,1,C,4.5,NA,NA,3707.638,510,24,NA,4.5,1400,87,20.42525,175,0.7,210,188,NA,-9,NA,-9,NA,-9,235,17,230,0.9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0333,55.88335,NA,0.3221428,0.07796921,NA,NA,NA,NA,98,20213009
HH,NS-IBTS,3,GB,74E9,GOV,50,NA,P,119,42,2003,8,21,1013,NA,30,D,55.6167,-0.8000,55.5833,-0.8,40E9,V,119,1,1,C,4.5,NA,NA,3718.6,442,24,NA,4.5,1400,86,20.38991,175,0.7,210,182,NA,-9,NA,-9,NA,-9,240,24,230,1.2,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8,55.6,NA,0.3193963,0.07797776,NA,NA,NA,NA,96,20213009
HH,NS-IBTS,3,GB,74E9,GOV,50,NA,P,126,43,2003,8,22,555,NA,30,D,56.5333,-1.3500,56.55,-1.35,42E8,V,126,1,1,C,4.3,NA,NA,1859.585,336,24,NA,4.5,1400,79,19.85976,175,0.7,210,10,NA,-9,NA,-9,NA,-9,270,25,270,1.2,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.35,56.54165,NA,0.1466995,0.03699486,NA,NA,NA,NA,66,20213009
HH,NS-IBTS,3,GB,74E9,GOV,50,NA,P,127,44,2003,8,22,1114,NA,30,D,57.2333,-1.5500,57.2333,-1.5,43E8,V,127,1,1,C,4.6,NA,NA,3019.556,404,24,NA,4.5,1400,77,20.28388,175,0.7,210,81,NA,-9,NA,-9,NA,-9,270,16,270,1.2,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.525,57.2333,NA,0.2316964,0.06260957,NA,NA,NA,NA,90,20213009
HH,NS-IBTS,3,GB,74E9,GOV,50,NA,P,128,45,2003,8,22,1714,NA,30,D,57.8833,-0.3000,57.9,-0.2667,44E9,V,128,1,1,C,4.3,NA,NA,2713.006,457,24,NA,4.5,1400,87,20.42525,175,0.7,210,28,NA,-9,NA,-9,NA,-9,290,25,290,1.5,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.28335,57.89165,NA,0.2354111,0.05697727,NA,NA,NA,NA,98,20213009
HH,NS-IBTS,3,GB,74E9,GOV,50,NA,P,73,26,2003,8,16,1018,NA,30,D,58.2500,1.4500,58.2167,1.45,45F1,V,73,1,1,C,4.3,NA,NA,3709.033,488,24,NA,4.5,1400,88,20.60196,175,0.7,210,187,NA,-9,NA,-9,NA,-9,330,16,345,1.5,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45,58.23335,NA,0.3258456,0.07903789,NA,NA,NA,NA,108,20213009
HH,NS-IBTS,3,GB,74E9,GOV,50,NA,P,74,27,2003,8,16,1407,NA,30,D,58.4333,0.7333,58.4,0.75,45F0,V,74,1,1,C,4.2,NA,NA,3835.404,579,24,NA,4.5,1400,93,21.30882,175,0.7,210,162,NA,-9,NA,-9,NA,-9,300,12,340,1.2,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74165,58.41665,NA,0.3560398,0.08540706,NA,NA,NA,NA,148,20213009
HH,NS-IBTS,3,GB,74E9,GOV,50,NA,P,81,28,2003,8,17,459,NA,30,D,57.5167,0.5000,57.5,0.55,44F0,V,81,1,1,C,3.9,NA,NA,3527.235,427,24,NA,4.5,1400,87,20.26621,175,0.7,210,130,NA,-9,NA,-9,NA,-9,170,8,360,0.6,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525,57.50835,NA,0.3059613,0.07306,NA,NA,NA,NA,89,20213009
HH,NS-IBTS,3,GB,74E9,GOV,50,NA,P,82,29,2003,8,17,926,NA,30,D,57.2167,1.5167,57.2,1.4833,43F1,V,82,1,1,C,4.2,NA,NA,2744.6,442,24,NA,4.5,1400,85,20.37223,175,0.7,210,217,NA,-9,NA,-9,NA,-9,150,10,360,0.6,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,57.20835,NA,0.2326892,0.05739307,NA,NA,NA,NA,95,20213009
HH,NS-IBTS,3,GB,74E9,GOV,50,NA,P,83,30,2003,8,17,1444,NA,30,D,57.3333,2.4333,57.3167,2.4667,43F2,V,83,1,1,C,4.4,NA,NA,2732.395,396,24,NA,4.5,1400,85,20.14251,175,0.7,210,149,NA,-9,NA,-9,NA,-9,150,5,0,0,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.45,57.325,NA,0.2316511,0.05597103,NA,NA,NA,NA,82,20213009
HH,NS-IBTS,3,GB,74E9,GOV,50,NA,P,84,31,2003,8,17,1801,NA,30,D,57.1167,3.1667,57.1,3.2167,43F3,V,84,1,1,C,4.8,NA,NA,3555.013,336,24,NA,4.5,1400,80,19.87743,175,0.7,210,110,NA,-9,NA,-9,NA,-9,120,6,340,0.3,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1917,57.10835,NA,0.2835663,0.0707652,NA,NA,NA,NA,67,20213009
HH,NS-IBTS,3,GB,74E9,GOV,50,NA,P,91,32,2003,8,18,514,NA,30,D,56.7167,4.5667,56.7167,4.6167,42F4,V,91,1,1,C,4.7,NA,NA,3061.648,305,24,NA,4.5,1400,76,19.71839,175,0.7,210,113,NA,-9,NA,-9,NA,-9,120,15,130,0.6,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5917,56.7167,NA,0.2318815,0.05969395,NA,NA,NA,NA,58,20213009
HH,NS-IBTS,3,GB,74E9,GOV,50,NA,P,92,33,2003,8,18,904,NA,30,D,56.7333,3.5833,56.7333,3.5333,42F3,V,92,1,1,C,-9,NA,NA,3060.299,320,24,NA,4.5,1400,78,19.75373,175,0.7,210,278,NA,-9,NA,-9,NA,-9,140,12,120,0.3,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5583,56.7333,NA,0.2378786,0.05995169,NA,NA,NA,NA,60,20213009
HH,NS-IBTS,3,GB,74E9,GOV,50,NA,P,100,35,2003,8,19,442,NA,40,D,54.8167,1.2500,54.7833,1.2833,38F1,V,100,1,1,C,5.1,NA,NA,4290.77,229,24,NA,4.5,1400,71.31526,19.36496,175,0.7,210,152,NA,-9,NA,-9,NA,-9,260,18,260,0.9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26665,54.8,NA,0.2761079,0.07898633,NA,NA,NA,NA,38,20213009
HH,NS-IBTS,3,GB,74E9,GOV,50,NA,P,93,34,2003,8,18,1308,NA,30,D,56.7500,2.4833,56.7167,2.45,42F2,V,93,1,1,C,4.6,NA,NA,4231.363,366,24,NA,4.5,1400,83,19.96579,175,0.7,210,208,NA,-9,NA,-9,NA,-9,180,12,180,0.3,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.46665,56.73335,NA,0.3505322,0.08516953,NA,NA,NA,NA,72,20213009
HH,NS-IBTS,3,GB,74E9,GOV,50,NA,P,101,36,2003,8,19,956,NA,39,D,54.8500,0.2333,54.8,0.2333,38F0,V,101,1,1,C,4.7,NA,NA,5566.057,396,24,NA,4.5,1400,79,20.12483,175,0.7,210,181,NA,-9,NA,-9,NA,-9,270,22,270,1.5,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2333,54.825,NA,0.43922,0.1139872,NA,NA,NA,NA,81,20213009
HH,NS-IBTS,3,GB,74E9,GOV,50,NA,P,37,14,2003,8,12,604,NA,30,D,55.8000,5.2333,55.7667,5.2333,40F5,V,37,1,1,C,-9,NA,NA,3707.578,290,24,NA,4.5,1400,74,19.63003,175,0.7,210,175,NA,-9,NA,-9,NA,-9,30,12,330,0.6,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2333,55.78335,NA,0.2740065,0.07153547,NA,NA,NA,NA,53,20213009
HH,NS-IBTS,3,GB,74E9,GOV,50,NA,P,38,15,2003,8,12,934,NA,30,D,55.5000,4.6000,55.5167,4.55,40F4,V,38,1,1,C,4.8,NA,NA,3665.634,199,24,NA,4.5,1400,68,19.25893,175,0.7,210,308,NA,-9,NA,-9,NA,-9,360,10,20,0.6,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.575,55.50835,NA,0.248556,0.06579706,NA,NA,NA,NA,32,20213009
HH,NS-IBTS,3,GB,74E9,GOV,50,NA,P,39,16,2003,8,12,1251,NA,30,D,55.5667,3.7167,55.5833,3.7,40F3,V,39,1,1,C,4.6,NA,NA,2127.265,214,24,NA,4.5,1400,70,19.32962,175,0.7,210,334,NA,-9,NA,-9,NA,-9,20,10,20,0.9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.70835,55.575,NA,0.1486435,0.03886027,NA,NA,NA,NA,36,20213009
HH,NS-IBTS,3,GB,74E9,GOV,50,NA,P,40,17,2003,8,12,1653,NA,30,D,55.7000,2.7833,55.7167,2.7167,40F2,V,40,1,1,C,4.3,NA,NA,4580.89,366,24,NA,4.5,1400,85,20.00113,175,0.7,210,285,NA,-9,NA,-9,NA,-9,20,10,20,0.6,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75,55.70835,NA,0.3881882,0.09245385,NA,NA,NA,NA,74,20213009
HH,NS-IBTS,3,GB,74E9,GOV,50,NA,P,47,18,2003,8,13,608,NA,30,D,54.6000,3.3500,54.5667,3.3667,38F3,V,47,1,1,C,4.6,NA,NA,3860.899,244,24,NA,4.5,1400,74,19.43565,175,0.7,210,160,NA,-9,NA,-9,NA,-9,290,9,350,0.6,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.35835,54.58335,NA,0.285344,0.07210654,NA,NA,NA,NA,42,20213009
HH,NS-IBTS,3,GB,74E9,GOV,50,NA,P,49,20,2003,8,13,1705,NA,30,D,53.8167,2.6500,53.8333,2.6,36F2,V,49,1,1,C,-9,NA,NA,3775.492,351,24,NA,4.5,1400,87,19.93045,175,0.7,210,290,NA,-9,NA,-9,NA,-9,270,8,270,0.9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.625,53.825,NA,0.3275686,0.0756316,NA,NA,NA,NA,70,20213009
HH,NS-IBTS,3,GB,74E9,GOV,50,NA,P,48,19,2003,8,13,937,NA,30,D,54.5000,2.6833,54.5333,2.6667,38F2,V,48,1,1,C,5.3,NA,NA,3859.545,153,24,NA,4.5,1400,63,19.13523,175,0.7,210,325,NA,-9,NA,-9,NA,-9,270,22,270,1.2,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.675,54.51665,NA,0.2428456,0.06702856,NA,NA,NA,NA,25,20213009
HH,NS-IBTS,3,GB,74E9,GOV,50,NA,P,202,71,2003,9,3,946,NA,30,D,57.7000,4.7333,57.6667,4.7167,44F4,I,202,1,1,C,-9,NA,NA,3838.637,427,24,NA,4.5,1400,88,20.28388,175,0.7,210,194,NA,-9,NA,-9,NA,-9,300,22,310,0.9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.725,57.68335,NA,0.3378001,0.07786244,NA,NA,NA,NA,90,20213009
HH,NS-IBTS,3,GB,74E9,GOV,50,NA,P,56,21,2003,8,14,558,NA,30,D,53.9667,1.2667,53.9333,1.3,36F1,V,56,1,1,C,4.7,NA,NA,4312.8,244,24,NA,4.5,1400,72,19.45332,175,0.7,210,161,NA,-9,NA,-9,NA,-9,290,22,290,1.2,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28335,53.95,NA,0.3100303,0.08078692,NA,NA,NA,NA,43,20213009
HH,NS-IBTS,3,GB,74E9,GOV,50,NA,P,57,22,2003,8,14,1128,NA,30,D,53.9333,0.2667,53.95,0.2833,36F0,V,57,1,1,C,4.6,NA,NA,2154.846,259,24,NA,4.5,1400,71,19.54168,175,0.7,210,18,NA,-9,NA,-9,NA,-9,290,20,300,1.2,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.275,53.94165,NA,0.1527525,0.0409914,NA,NA,NA,NA,48,20213009
HH,NS-IBTS,3,GB,74E9,GOV,50,NA,P,58,23,2003,8,15,746,NA,30,D,55.8333,1.1500,55.8167,1.2167,40F1,V,58,1,1,C,4.4,NA,NA,4570.713,381,24,NA,4.5,1400,86,20.07182,175,0.7,210,104,NA,-9,NA,-9,NA,-9,340,22,350,1.5,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18335,55.825,NA,0.3918782,0.09293034,NA,NA,NA,NA,78,20213009
HH,NS-IBTS,3,GB,74E9,GOV,50,NA,P,59,24,2003,8,15,1710,NA,30,D,56.7667,1.4500,56.7333,1.4667,42F1,V,59,1,1,C,4.5,NA,NA,3857.07,457,24,NA,4.5,1400,91,20.47826,175,0.7,210,170,NA,-9,NA,-9,NA,-9,335,18,350,1.5,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45835,56.75,NA,0.3504359,0.08143216,NA,NA,NA,NA,101,20213009
HH,NS-IBTS,3,GB,74E9,GOV,50,NA,P,72,25,2003,8,16,607,NA,30,D,57.8333,1.4833,57.8,1.5,44F1,V,72,1,1,C,4.2,NA,NA,3839.308,427,24,NA,4.5,1400,87,20.30155,175,0.7,210,167,NA,-9,NA,-9,NA,-9,330,16,345,1.8,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.49165,57.81665,NA,0.3334373,0.07986925,NA,NA,NA,NA,91,20213009
HH,NS-IBTS,3,GB,74E9,GOV,50,NA,P,1,1,2003,8,7,1435,NA,30,D,51.7167,1.7333,51.75,1.75,32F1,V,1,1,1,C,5.2,NA,NA,3880.539,153,24,NA,4.5,1400,61,19.22359,175,0.7,210,35,NA,-9,NA,-9,NA,-9,0,0,0,0,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.74165,51.73335,NA,0.236514,0.06916573,NA,NA,NA,NA,30,20213009
HH,NS-IBTS,3,GB,74E9,GOV,50,NA,P,7,2,2003,8,8,600,NA,30,D,51.8000,3.6000,51.8167,3.65,32F3,V,7,1,1,C,5,NA,NA,3917.268,153,24,NA,4.5,1400,67,19.11756,175,0.7,210,60,NA,-9,NA,-9,NA,-9,350,8,0,0.6,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.625,51.80835,NA,0.2617727,0.06755162,NA,NA,NA,NA,24,20213009
HH,NS-IBTS,3,GB,74E9,GOV,50,NA,P,8,3,2003,8,8,1034,NA,30,D,51.6333,2.8167,51.6167,2.8,32F2,V,8,1,1,C,-9,NA,NA,2179.13,214,24,NA,4.5,1400,77,19.34729,175,0.7,210,203,NA,-9,NA,-9,NA,-9,300,10,0,1.2,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80835,51.625,NA,0.1675715,0.03997923,NA,NA,NA,NA,37,20213009
HH,NS-IBTS,3,GB,74E9,GOV,50,NA,P,9,4,2003,8,9,858,NA,30,D,52.8000,2.7167,52.8167,2.75,34F2,V,9,1,1,C,4.6,NA,NA,2914.835,244,24,NA,4.5,1400,78,19.38263,175,0.7,210,51,NA,-9,NA,-9,NA,-9,350,7,0,0.3,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.73335,52.80835,NA,0.2268467,0.05382278,NA,NA,NA,NA,39,20213009
HH,NS-IBTS,3,GB,74E9,GOV,50,NA,P,10,5,2003,8,9,1205,NA,30,D,52.7000,3.4000,52.6667,3.4,34F3,V,10,1,1,C,4.9,NA,NA,3705.665,183,24,NA,4.5,1400,73,19.22359,175,0.7,210,177,NA,-9,NA,-9,NA,-9,270,10,0,0.6,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,52.68335,NA,0.2703037,0.0660531,NA,NA,NA,NA,30,20213009
HH,NS-IBTS,3,NO,58AA,GOV,NA,NA,NA,60509,529,2003,9,20,1718,NA,20,D,61.6667,1.4667,NA,NA,52F1,V,NA,1,1,C,4.2,NA,NA,2364.858,100,22,NA,6,1100,90,21.8942,NA,0.7,NA,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4667,61.6667,NA,0.2121556,0.05244425,NA,NA,NA,NA,188,20213009
HH,NS-IBTS,3,NO,58AA,GOV,NA,NA,NA,60502,522,2003,9,17,1922,NA,20,D,61.2167,-0.2500,NA,NA,51E9,I,NA,0,0,C,4,NA,NA,2364.858,100,22,NA,6,1100,89,21.55692,NA,0.7,NA,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.25,61.2167,NA,0.2104723,0.05097905,NA,NA,NA,NA,165,20213009
HH,NS-IBTS,3,DK,26D4,GOV,60,S,P,91,45,2003,9,9,1459,NA,30,D,53.1779,3.7501,53.1517,3.7598,35F3,V,NA,1,1,R,6.9,NA,NA,3241,170,20,2,4.5,1250,70.20669,19.93073,172,0.7,NA,167,3.5,4.2,NA,-9,NA,-9,303,10,NA,4,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75495,53.1648,NA,0.1984439,0.0568863,NA,NA,NA,NA,27,20213009
HH,NS-IBTS,3,DK,26D4,GOV,60,S,P,92,46,2003,9,9,1713,NA,30,D,53.2409,4.2039,53.2095,4.2231,35F4,V,NA,1,1,R,6.7,NA,NA,3704,200,20,2,4.5,1250,58,19.96608,172,0.7,NA,159,4,4.3,NA,-9,NA,-9,301,8,NA,4,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2135,53.2252,NA,0.2156503,0.07158944,NA,NA,NA,NA,29,20213009
HH,NS-IBTS,3,DK,26D4,GOV,60,S,P,95,47,2003,9,10,921,NA,30,D,56.0416,4.7027,56.0596,4.7486,41F4,V,NA,1,1,R,6.1,NA,NA,3518.8,270,20,2,4.5,1250,59,20.33718,172,0.7,NA,54,3.8,3.7,NA,-9,NA,-9,265,3,NA,2,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.72565,56.0506,NA,0.205488,0.07237806,NA,NA,NA,NA,50,20213009
HH,NS-IBTS,3,DK,26D4,GOV,60,S,P,97,48,2003,9,11,523,NA,30,D,57.3630,9.1625,57.37,9.1067,43F9,V,NA,1,1,R,7.2,NA,NA,3518.8,170,20,2,4.5,1250,55,19.82471,172,0.7,NA,283,3.8,3.7,NA,-9,NA,-9,62,15,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1346,57.3665,NA,0.1889413,0.0632195,NA,NA,NA,NA,21,20213009
HH,NS-IBTS,3,GB,74E9,GOV,50,NA,P,11,6,2003,8,9,1532,NA,30,D,52.5500,4.1833,52.5667,4.2167,34F4,V,11,1,1,C,5.5,NA,NA,2929.943,153,24,NA,4.5,1400,67,19.09989,175,0.7,210,40,NA,-9,NA,-9,NA,-9,310,5,0,0.6,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,52.55835,NA,0.1958684,0.05024422,NA,NA,NA,NA,23,20213009
